LAMMPS data file. msi2lmp v3.9.8 / 06 Oct 2016 / CGCMM for water

    900 atoms
   2 atom types
     0.202591201    23.607291201 xlo xhi
    -0.311165687    23.093534313 ylo yhi
    -0.045289641    23.359410359 zlo zhi

Masses

   1  15.999400 # o*
   2   1.007970 # h*

Atoms # full

    261     87   2  0.000000    14.479606498     0.093966709     7.929079895   0   1   0 # h*
    262     88   1  0.000000    21.366317753    11.602655622    13.568070964   0   0   0 # o*
    263     88   2  0.000000    20.828871110    11.720529964    14.391085749   0   0   0 # h*
    264     88   2  0.000000    21.825496574    10.735029052    13.695569862   0   0   0 # h*
    265     89   1  0.000000     5.619473438    10.633643244    21.110445161   0   0   0 # o*
    266     89   2  0.000000     6.536491910    10.317670528    20.912368927   0   0   0 # h*
    267     89   2  0.000000     5.535622830    10.550580302    22.093337846   0   0   0 # h*
    268     90   1  0.000000     0.824222734     7.259156851    15.231278541   0   0   0 # o*
    269     90   2  0.000000     1.250438290     6.471471617    14.810282583   0   0   0 # h*
    270     90   2  0.000000    23.296325589     7.244125948    14.901055648  -1   0   0 # h*
    271     91   1  0.000000     1.826376240    10.719209725    14.850348128   0   0   0 # o*
    272     91   2  0.000000     2.398655235     9.913305907    14.796326680   0   0   0 # h*
    273     91   2  0.000000     2.464057446    11.476577488    14.852806359   0   0   0 # h*
    274     92   1  0.000000     5.181674697    18.414881210     6.833868216   0   0   0 # o*
    275     92   2  0.000000     4.707278036    19.113181662     6.318926572   0   0   0 # h*
    276     92   2  0.000000     4.944183856    17.568142457     6.380070975   0   0   0 # h*
    277     93   1  0.000000    17.235642611    19.147948335     1.549854924   0   0   0 # o*
    278     93   2  0.000000    16.311660604    18.797669702     1.522521122   0   0   0 # h*
    279     93   2  0.000000    17.291622002    19.636840377     2.408653292   0   0   0 # h*
    280     94   1  0.000000    21.896414068    19.388860198     5.899800250   0   0   0 # o*
    281     94   2  0.000000    21.213715988    20.105936138     5.895406722   0   0   0 # h*
    282     94   2  0.000000    22.638515502    19.755906542     6.442663070   0   0   0 # h*
    283     95   1  0.000000     0.538159523    12.324215827    18.842025114   0   0   0 # o*
    284     95   2  0.000000     0.761012406    12.255454700    17.879828283   0   0   0 # h*
    285     95   2  0.000000     1.271204667    12.865848785    19.228564970   0   0   0 # h*
    286     96   1  0.000000    15.378797595     0.071799241    20.189303187   0   0   0 # o*
    287     96   2  0.000000    15.739067480     0.110242721    21.110594540   0   0   0 # h*
    288     96   2  0.000000    15.004004061     0.974498765    20.031046467   0   0   0 # h*
    289     97   1  0.000000    12.290074391    20.440555598    19.197847029   0   0   0 # o*
    290     97   2  0.000000    12.952175155    21.086246547    19.549924748   0   0   0 # h*
    291     97   2  0.000000    11.616468165    20.358703546    19.918201937   0   0   0 # h*
    292     98   1  0.000000    18.644633665     9.783962654    13.558118300   0   0   0 # o*
    293     98   2  0.000000    17.829758904     9.254524803    13.375030192   0   0   0 # h*
    294     98   2  0.000000    19.379390849     9.256307907    13.157434529   0   0   0 # h*
